status,original_rtd_canonical_url,mintlify_canonical_url,mintlify_route,note
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/Index.html,http://192.168.0.137:3000/ExtNsFAQ/Index,/ExtNsFAQ/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/Installation/Index.html,http://192.168.0.137:3000/ExtNsFAQ/Installation/Index,/ExtNsFAQ/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/Introduction/Index.html,http://192.168.0.137:3000/ExtNsFAQ/Introduction/Index,/ExtNsFAQ/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/NSFaqBackendModule/Index.html,http://192.168.0.137:3000/ExtNsFAQ/NSFaqBackendModule/Index,/ExtNsFAQ/NSFaqBackendModule/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/SubmitFAQForm/Index.html,http://192.168.0.137:3000/ExtNsFAQ/SubmitFAQForm/Index,/ExtNsFAQ/SubmitFAQForm/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/Support.html,http://192.168.0.137:3000/ExtNsFAQ/Support,/ExtNsFAQ/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFAQ/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsFAQ/UpdateVersion/Index,/ExtNsFAQ/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFacebookComment/BuyNow.html,http://192.168.0.137:3000/ExtNsFacebookComment/BuyNow,/ExtNsFacebookComment/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFacebookComment/Configuration/Index.html,http://192.168.0.137:3000/ExtNsFacebookComment/Configuration/Index,/ExtNsFacebookComment/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFacebookComment/Index.html,http://192.168.0.137:3000/ExtNsFacebookComment/Index,/ExtNsFacebookComment/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFacebookComment/Installation/Index.html,http://192.168.0.137:3000/ExtNsFacebookComment/Installation/Index,/ExtNsFacebookComment/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFacebookComment/Introduction/Index.html,http://192.168.0.137:3000/ExtNsFacebookComment/Introduction/Index,/ExtNsFacebookComment/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFacebookComment/Support.html,http://192.168.0.137:3000/ExtNsFacebookComment/Support,/ExtNsFacebookComment/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFacebookComment/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsFacebookComment/UpdateVersion/Index,/ExtNsFacebookComment/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/BuyNow.html,http://192.168.0.137:3000/ExtNsFeedback/BuyNow,/ExtNsFeedback/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/Index.html,http://192.168.0.137:3000/ExtNsFeedback/Index,/ExtNsFeedback/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/Installation/Index.html,http://192.168.0.137:3000/ExtNsFeedback/Installation/Index,/ExtNsFeedback/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/Introduction/Index.html,http://192.168.0.137:3000/ExtNsFeedback/Introduction/Index,/ExtNsFeedback/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/NSFeedbackModules/Index.html,http://192.168.0.137:3000/ExtNsFeedback/NSFeedbackModules/Index,/ExtNsFeedback/NSFeedbackModules/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/SetFeedbackFormForEntireSite/Index.html,http://192.168.0.137:3000/ExtNsFeedback/SetFeedbackFormForEntireSite/Index,/ExtNsFeedback/SetFeedbackFormForEntireSite/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/SetFeedbackFormOnIndividualPage/Index.html,http://192.168.0.137:3000/ExtNsFeedback/SetFeedbackFormOnIndividualPage/Index,/ExtNsFeedback/SetFeedbackFormOnIndividualPage/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/Support.html,http://192.168.0.137:3000/ExtNsFeedback/Support,/ExtNsFeedback/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFeedback/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsFeedback/UpdateVersion/Index,/ExtNsFeedback/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFriendlyCaptcha/BuyNow.html,http://192.168.0.137:3000/ExtNsFriendlyCaptcha/BuyNow,/ExtNsFriendlyCaptcha/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFriendlyCaptcha/Configuration/Index.html,http://192.168.0.137:3000/ExtNsFriendlyCaptcha/Configuration/Index,/ExtNsFriendlyCaptcha/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFriendlyCaptcha/CustomIntegration/Index.html,http://192.168.0.137:3000/ExtNsFriendlyCaptcha/CustomIntegration/Index,/ExtNsFriendlyCaptcha/CustomIntegration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFriendlyCaptcha/Index.html,http://192.168.0.137:3000/ExtNsFriendlyCaptcha/Index,/ExtNsFriendlyCaptcha/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFriendlyCaptcha/Installation/Index.html,http://192.168.0.137:3000/ExtNsFriendlyCaptcha/Installation/Index,/ExtNsFriendlyCaptcha/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFriendlyCaptcha/Introduction/Index.html,http://192.168.0.137:3000/ExtNsFriendlyCaptcha/Introduction/Index,/ExtNsFriendlyCaptcha/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFriendlyCaptcha/Support.html,http://192.168.0.137:3000/ExtNsFriendlyCaptcha/Support,/ExtNsFriendlyCaptcha/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsFriendlyCaptcha/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsFriendlyCaptcha/UpdateVersion/Index,/ExtNsFriendlyCaptcha/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/AlbumView/Index.html,http://192.168.0.137:3000/ExtNsGallery/AlbumView/Index,/ExtNsGallery/AlbumView/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/BuyNow.html,http://192.168.0.137:3000/ExtNsGallery/BuyNow,/ExtNsGallery/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/GoogleSearchView/Index.html,http://192.168.0.137:3000/ExtNsGallery/GoogleSearchView/Index,/ExtNsGallery/GoogleSearchView/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/HowToSetupAndDisplayGallery/Index.html,http://192.168.0.137:3000/ExtNsGallery/HowToSetupAndDisplayGallery/Index,/ExtNsGallery/HowToSetupAndDisplayGallery/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/Index.html,http://192.168.0.137:3000/ExtNsGallery/Index,/ExtNsGallery/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/Installation/Index.html,http://192.168.0.137:3000/ExtNsGallery/Installation/Index,/ExtNsGallery/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/Introduction/Index.html,http://192.168.0.137:3000/ExtNsGallery/Introduction/Index,/ExtNsGallery/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/IsotopeView/Index.html,http://192.168.0.137:3000/ExtNsGallery/IsotopeView/Index,/ExtNsGallery/IsotopeView/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/MasonryView/Index.html,http://192.168.0.137:3000/ExtNsGallery/MasonryView/Index,/ExtNsGallery/MasonryView/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/MosaicView/Index.html,http://192.168.0.137:3000/ExtNsGallery/MosaicView/Index,/ExtNsGallery/MosaicView/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/NSGalleryModule/Index.html,http://192.168.0.137:3000/ExtNsGallery/NSGalleryModule/Index,/ExtNsGallery/NSGalleryModule/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/SliderView/Index.html,http://192.168.0.137:3000/ExtNsGallery/SliderView/Index,/ExtNsGallery/SliderView/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/Support.html,http://192.168.0.137:3000/ExtNsGallery/Support,/ExtNsGallery/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsGallery/UpdateVersion/Index,/ExtNsGallery/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGallery/ZoomView/Index.html,http://192.168.0.137:3000/ExtNsGallery/ZoomView/Index,/ExtNsGallery/ZoomView/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/BuyNow.html,http://192.168.0.137:3000/ExtNsGoogleDocs/BuyNow,/ExtNsGoogleDocs/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/GoogleDocsConfiguration/Index.html,http://192.168.0.137:3000/ExtNsGoogleDocs/GoogleDocsConfiguration/Index,/ExtNsGoogleDocs/GoogleDocsConfiguration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/ImportGoogleDocToPage/Index.html,http://192.168.0.137:3000/ExtNsGoogleDocs/ImportGoogleDocToPage/Index,/ExtNsGoogleDocs/ImportGoogleDocToPage/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/Index.html,http://192.168.0.137:3000/ExtNsGoogleDocs/Index,/ExtNsGoogleDocs/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/Installation/Index.html,http://192.168.0.137:3000/ExtNsGoogleDocs/Installation/Index,/ExtNsGoogleDocs/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/Introduction/Index.html,http://192.168.0.137:3000/ExtNsGoogleDocs/Introduction/Index,/ExtNsGoogleDocs/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/NSGoogleDocsModule/Index.html,http://192.168.0.137:3000/ExtNsGoogleDocs/NSGoogleDocsModule/Index,/ExtNsGoogleDocs/NSGoogleDocsModule/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/PrepareGoogleDocWithMarkers/Index.html,http://192.168.0.137:3000/ExtNsGoogleDocs/PrepareGoogleDocWithMarkers/Index,/ExtNsGoogleDocs/PrepareGoogleDocWithMarkers/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/Support.html,http://192.168.0.137:3000/ExtNsGoogleDocs/Support,/ExtNsGoogleDocs/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleDocs/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsGoogleDocs/UpdateVersion/Index,/ExtNsGoogleDocs/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/BuyNow.html,http://192.168.0.137:3000/ExtNsGoogleMap/BuyNow,/ExtNsGoogleMap/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/Configuration/AddGoogleMapPlugin/Index.html,http://192.168.0.137:3000/ExtNsGoogleMap/Configuration/AddGoogleMapPlugin/Index,/ExtNsGoogleMap/Configuration/AddGoogleMapPlugin/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/Configuration/AddMapAPI/Index.html,http://192.168.0.137:3000/ExtNsGoogleMap/Configuration/AddMapAPI/Index,/ExtNsGoogleMap/Configuration/AddMapAPI/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/Configuration/AddMapLocations/Index.html,http://192.168.0.137:3000/ExtNsGoogleMap/Configuration/AddMapLocations/Index,/ExtNsGoogleMap/Configuration/AddMapLocations/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/Configuration/Index.html,http://192.168.0.137:3000/ExtNsGoogleMap/Configuration/Index,/ExtNsGoogleMap/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/Index.html,http://192.168.0.137:3000/ExtNsGoogleMap/Index,/ExtNsGoogleMap/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/Installation/Index.html,http://192.168.0.137:3000/ExtNsGoogleMap/Installation/Index,/ExtNsGoogleMap/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/Introduction/Index.html,http://192.168.0.137:3000/ExtNsGoogleMap/Introduction/Index,/ExtNsGoogleMap/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/Support.html,http://192.168.0.137:3000/ExtNsGoogleMap/Support,/ExtNsGoogleMap/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleMap/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsGoogleMap/UpdateVersion/Index,/ExtNsGoogleMap/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/BuyNow.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/BuyNow,/ExtNsGoogleSiteKit/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/GettingStarted/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/GettingStarted/Index,/ExtNsGoogleSiteKit/GettingStarted/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/GuidetoFreeVersion/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/GuidetoFreeVersion/Index,/ExtNsGoogleSiteKit/GuidetoFreeVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/HowToIntegrateGoogleSitekit/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/HowToIntegrateGoogleSitekit/Index,/ExtNsGoogleSiteKit/HowToIntegrateGoogleSitekit/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/Index,/ExtNsGoogleSiteKit/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/Installation/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/Installation/Index,/ExtNsGoogleSiteKit/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/Introduction/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/Introduction/Index,/ExtNsGoogleSiteKit/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/Support.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/Support,/ExtNsGoogleSiteKit/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/Troubleshooting/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/Troubleshooting/Index,/ExtNsGoogleSiteKit/Troubleshooting/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/UpdateVersion/Index,/ExtNsGoogleSiteKit/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGoogleSiteKit/UsingSiteKit/Index.html,http://192.168.0.137:3000/ExtNsGoogleSiteKit/UsingSiteKit/Index,/ExtNsGoogleSiteKit/UsingSiteKit/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGridtoContainer/BuyNow.html,http://192.168.0.137:3000/ExtNsGridtoContainer/BuyNow,/ExtNsGridtoContainer/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGridtoContainer/Configuration/Index.html,http://192.168.0.137:3000/ExtNsGridtoContainer/Configuration/Index,/ExtNsGridtoContainer/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGridtoContainer/Index.html,http://192.168.0.137:3000/ExtNsGridtoContainer/Index,/ExtNsGridtoContainer/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGridtoContainer/Installation/Index.html,http://192.168.0.137:3000/ExtNsGridtoContainer/Installation/Index,/ExtNsGridtoContainer/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGridtoContainer/Introduction/Index.html,http://192.168.0.137:3000/ExtNsGridtoContainer/Introduction/Index,/ExtNsGridtoContainer/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGridtoContainer/Support.html,http://192.168.0.137:3000/ExtNsGridtoContainer/Support,/ExtNsGridtoContainer/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGridtoContainer/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsGridtoContainer/UpdateVersion/Index,/ExtNsGridtoContainer/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGuestbook/BuyNow.html,http://192.168.0.137:3000/ExtNsGuestbook/BuyNow,/ExtNsGuestbook/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGuestbook/Configuration/Index.html,http://192.168.0.137:3000/ExtNsGuestbook/Configuration/Index,/ExtNsGuestbook/Configuration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGuestbook/Index.html,http://192.168.0.137:3000/ExtNsGuestbook/Index,/ExtNsGuestbook/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGuestbook/Installation/Index.html,http://192.168.0.137:3000/ExtNsGuestbook/Installation/Index,/ExtNsGuestbook/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGuestbook/Introduction/Index.html,http://192.168.0.137:3000/ExtNsGuestbook/Introduction/Index,/ExtNsGuestbook/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGuestbook/Support.html,http://192.168.0.137:3000/ExtNsGuestbook/Support,/ExtNsGuestbook/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsGuestbook/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsGuestbook/UpdateVersion/Index,/ExtNsGuestbook/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/BuyNow.html,http://192.168.0.137:3000/ExtNsHelpDesk/BuyNow,/ExtNsHelpDesk/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/CategoryStatus/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/CategoryStatus/Index,/ExtNsHelpDesk/CategoryStatus/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/CustomizeForm/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/CustomizeForm/Index,/ExtNsHelpDesk/CustomizeForm/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/FormSettings/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/FormSettings/Index,/ExtNsHelpDesk/FormSettings/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/GlobalSettings/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/GlobalSettings/Index,/ExtNsHelpDesk/GlobalSettings/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/Index,/ExtNsHelpDesk/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/Installation/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/Installation/Index,/ExtNsHelpDesk/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/Introduction/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/Introduction/Index,/ExtNsHelpDesk/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/PluginConfigurations/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/PluginConfigurations/Index,/ExtNsHelpDesk/PluginConfigurations/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/Support.html,http://192.168.0.137:3000/ExtNsHelpDesk/Support,/ExtNsHelpDesk/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/TicketStatus/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/TicketStatus/Index,/ExtNsHelpDesk/TicketStatus/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/Tickets/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/Tickets/Index,/ExtNsHelpDesk/Tickets/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHelpDesk/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsHelpDesk/UpdateVersion/Index,/ExtNsHelpDesk/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHubspot/BuyNow.html,http://192.168.0.137:3000/ExtNsHubspot/BuyNow,/ExtNsHubspot/BuyNow,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHubspot/FreeVersionConfiguration/Index.html,http://192.168.0.137:3000/ExtNsHubspot/FreeVersionConfiguration/Index,/ExtNsHubspot/FreeVersionConfiguration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHubspot/Index.html,http://192.168.0.137:3000/ExtNsHubspot/Index,/ExtNsHubspot/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHubspot/Installation/Index.html,http://192.168.0.137:3000/ExtNsHubspot/Installation/Index,/ExtNsHubspot/Installation/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHubspot/Introduction/Index.html,http://192.168.0.137:3000/ExtNsHubspot/Introduction/Index,/ExtNsHubspot/Introduction/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHubspot/PremiumVersionConfiguration/Index.html,http://192.168.0.137:3000/ExtNsHubspot/PremiumVersionConfiguration/Index,/ExtNsHubspot/PremiumVersionConfiguration/Index,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHubspot/Support.html,http://192.168.0.137:3000/ExtNsHubspot/Support,/ExtNsHubspot/Support,"Same route structure, RTD prefix removed, .html removed"
exact_structural_match,https://docs.t3planet.de/en/latest/ExtNsHubspot/UpdateVersion/Index.html,http://192.168.0.137:3000/ExtNsHubspot/UpdateVersion/Index,/ExtNsHubspot/UpdateVersion/Index,"Same route structure, RTD prefix removed, .html removed"
